"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/03/03 14:10","121.565","51.322","126.837","0.02166411","31.751","1496.685","23.661","6.3020000000000005","0.62940496","1.1362700000000001E21","2.446601E12","4.068748E21","102.089","9.548"
"2014/03/03 14:22","119.156","50.806","124.319","0.02366162","31.016","1507.6","23.642","5.665","0.61858529","1.155957E21","2.511072E12","4.170499E21","105.734","10.468"
"2014/03/03 14:34","118.682","49.94600000000001","124.389","0.02218308","30.35","1456.8010000000004","22.793000000000006","3.903","0.57598484","1.1768819999999999E21","2.537538E12","4.064794E21","109.896","9.947"
"2014/03/03 14:46","118.672","49.872","123.059","0.02603536","30.401","1496.2120000000002","23.64","5.603","0.09364206","1.214302E21","2.681471E12","4.397308E21","112.116","11.769"
"2014/03/03 14:58","114.15","47.352","118.61","0.02179498","31.894","1470.068","24.897","7.312","0.94676584","1.293298E21","2.968626E12","4.859313E21","116.801","10.21"
"2014/03/03 15:10","120.713","49.978","125.223","0.021613","31.019","1466.964","24.263","5.89","0.27811733","1.235793E21","2.788558E12","4.531498E21","111.851","9.798"
"2014/03/03 15:22","116.45","50.357","118.905","0.02622854","31.819000000000006","1381.721","24.388","6.346","0.52500021","1.29305E21","2.980754E12","4.655361E21","113.507","12.063"
"2014/03/03 15:34","112.743","47.791","116.513","0.02252054","30.997","1350.181","24.394","5.562","0.10972042","1.258826E21","2.727872E12","4.416403E21","104.853","10.101"
"2014/03/03 15:46","116.056","49.328","118.976","0.02108247","31.348000000000006","1333.8629999999996","24.351","5.9620000000000015","0.39762712","1.303198E21","2.868351E12","4.575603E21","110.528","9.734"
"2014/03/03 15:58","114.508","48.43600000000001","117.014","0.01952294","30.91","1271.4489999999996","23.683000000000003","5.524","0.09464386","1.326018E21","2.787752E12","4.402025E21","106.153","9.187"
"2014/03/03 16:10","120.437","51.118","122.252","0.01496935","31.422","1304.662","23.56","5.3889999999999985","0.27519289","1.310246E21","2.720512E12","4.437314E21","105.541","7.063"
"2014/03/03 16:22","122.058","51.925","122.865","0.00774503","31.305","1316.631","22.88","3.803","0.53944832","1.277863E21","2.594155E12","4.322402E21","103.152","3.579"
"2014/03/03 16:34","121.035","51.54","121.656","0.01155914","29.98","1326.286","22.526","3.451","0.32183719","1.267935E21","2.433291E12","4.185007E21","99.555","5.3820000000000014"
"2014/03/03 16:46","124.102","52.78","124.881","0.00914672","30.144","1303.168","21.839","3.293","0.66974288","1.211623E21","2.264662E12","3.888803E21","92.847","4.112"
"2014/03/03 16:58","122.83","51.695","123.399","0.01283753","30.462","1268.357","22.083","3.615","0.59316784","1.211398E21","2.287104E12","3.86746E21","93.188","5.693"
"2014/03/03 17:10","123.158","53.36","123.126","0.00574073","30.395","1319.39","22.271","3.34","0.64066905","1.161381E21","2.181355E12","3.77776E21","90.981","2.476"
"2014/03/03 17:22","125.155","52.33600000000001","125.297","0.00358813","30.279","1372.5739999999996","21.726","1.695","0.60616702","1.112633E21","1.97543E12","3.6566159999999997E21","85.743","1.509"
"2014/03/03 17:34","125.16","52.65","125.354","0.01469858","29.947","1344.805","21.22","1.6469999999999998","0.58163112","1.117899E21","2.033371E12","3.579066E21","86.801","6.207000000000002"
"2014/03/03 17:46","132.607","56.784","132.135","0.00347849","29.959","1506.899","21.326","2.1830000000000003","0.95405585","1.089236E21","2.028471E12","3.758305E21","89.34700000000002","1.48"
"2014/03/03 17:58","133.47899999999998","57.64","133.532","0.00226709","29.778","1564.594","21.128","1.704","0.15499204","1.0817E21","1.978783E12","3.77961E21","88.15100000000002","0.974"
"2014/03/03 18:10","137.20600000000002","59.545","138.268","0.0062328","30.126","1545.171","20.425","1.087","0.63026094","1.064763E21","1.871012E12","3.586992E21","84.9","2.701"
"2014/03/03 18:22","137.209","59.583","138.668","0.00550405","30.186","1623.05","21.125","2.132","0.45933512","1.0886019999999999E21","2.054093E12","3.841068E21","95.032","2.435"
"2014/03/03 18:34","138.519","59.523","140.935","0.02167361","29.843000000000004","1580.0410000000004","20.491","1.618","0.31028467","1.077279E21","1.979448E12","3.630169E21","93.491","9.67"
"2014/03/03 18:46","137.935","58.738","141.365","0.0119321","30.328000000000007","1658.3970000000004","21.119","2.459","0.45425043","1.0140540000000001E21","1.951574E12","3.583345E21","92.008","5.008"
"2014/03/03 18:58","132.951","56.295","137.941","0.03288146","29.989","1564.9029999999998","20.984","2.142","0.01498294","1.034425E21","2.118807E12","3.493555E21","99.093","13.928"
"2014/03/03 19:10","128.966","54.13399999999999","134.118","0.01583012","29.539","1513.967","20.601","1.25","0.28987685","1.0390339999999999E21","2.049674E12","3.3778319999999997E21","94.903","6.682"
"2014/03/03 19:22","127.615","52.005","133.266","0.0193577","29.507","1481.92","21.319000000000006","3.618","0.18432654","1.119064E21","2.234403E12","3.644837E21","102.153","8.632"
"2014/03/03 19:34","127.533","51.832","133.71","0.02027761","29.618","1385.427","20.57","2.844","0.51057029","1.1212419999999999E21","2.329837E12","3.493986E21","104.73","8.978"
"2014/03/03 19:46","126.514","51.139","132.69799999999998","0.01618199","30.456","1353.0179999999998","21.156","2.805","0.27308893","1.156341E21","2.379968E12","3.651236E21","101.865","7.191"
"2014/03/03 19:58","125.753","50.583","130.827","0.01110203","30.308000000000003","1396.549","21.899","3.604","0.45257249","1.1939480000000001E21","2.435961E12","3.911516E21","102.527","5.075"
"2014/03/03 20:10","125.776","51.595","129.84","0.01433048","30.337","1298.227","21.435","3.517","0.58522922","1.223046E21","2.489992E12","3.824058E21","104.75","6.605"
"2014/03/03 20:22","124.522","52.124","128.145","0.01477925","30.301","1355.138","21.575","3.124","0.18681185","1.20028E21","2.343864E12","3.86032E21","98.958","6.745"
"2014/03/03 20:34","127.591","52.383","130.746","0.00961291","29.765","1359.6329999999996","21.31","3.071","0.45447373","1.147705E21","2.005283E12","3.645613E21","84.47","4.22"
"2014/03/03 20:46","125.646","52.787","128.261","0.01093493","29.776","1345.037","21.585","3.7","0.45957893","1.114436E21","1.878198E12","3.476078E21","80.627","4.7010000000000005"
"2014/03/03 20:58","126.644","52.419","129.846","0.01902625","29.416","1341.342","20.609","2.1590000000000003","0.48205739","1.055063E21","1.739648E12","3.217138E21","76.232","7.79"
