"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/10/20 04:46","100.665","52.813","105.717","0.01025404","47.478","10694.17","39.753","36.687","0.14298819","1.310587E22","1.957033E13","2.935195E23","926.967","93.083"
"2014/10/20 04:58","100.202","52.43600000000001","104.976","0.00977964","47.397","10623.04","39.578","36.155","0.06439628","1.324675E22","2.002817E13","2.956162E23","955.859","89.605"
"2014/10/20 05:10","100.74","53.258","104.916","0.00942209","47.208","10799.25","39.696","36.3","0.03669681","1.314183E22","1.982508E13","2.955719E23","931.163","86.2"
"2014/10/20 05:22","100.793","53.367","105.28","0.00988365","47.242","10850.23","39.767","36.435","0.06712036","1.3124320000000001E22","2.023144E13","2.9531E23","962.544","90.593"
"2014/10/20 05:34","100.432","52.895","105.378","0.01127115","47.297","10992.19","39.76","36.554","0.07068543","1.305993E22","1.966196E13","2.943272E23","945.744","103.44"
"2014/10/20 05:46","100.025","52.758","105.567","0.01140978","47.722","11154.27","40.056","36.902","0.06998276","1.290286E22","1.957182E13","2.937195E23","934.756","104.477"
"2014/10/20 05:58","99.777","52.784","105.332","0.01256292","47.899","11437.48","40.019","37.499","0.01470891","1.270711E22","1.867519E13","2.919266E23","905.026","114.466"
"2014/10/20 06:10","99.624","52.985","104.76","0.01146844","48.284","11752.96","40.654","38.711","-0.15070216","1.2520800000000001E22","1.821944E13","2.913161E23","899.7130000000002","104.213"
"2014/10/20 06:22","100.557","53.635","106.098","0.01145993","48.136","11941.85","40.53","38.644","-0.12633441","1.243512E22","1.811354E13","2.914623E23","901.231","103.638"
"2014/10/20 06:34","100.625","54.236","106.265","0.01163161","48.262","12184.94","40.427","38.653","-0.08175128","1.22414E22","1.767215E13","2.897088E23","890.4580000000002","104.174"
"2014/10/20 06:46","102.102","55.13","107.754","0.01289326","47.985","12369.72","40.1","38.178","-0.18368387","1.214434E22","1.69643E13","2.869562E23","878.3789999999998","114.882"
"2014/10/20 06:58","101.164","54.774","106.916","0.01112798","48.299","12390.31","40.308","38.31800000000001","-0.22792268","1.206659E22","1.708201E13","2.869896E23","875.442","98.431"
"2014/10/20 07:10","101.612","55.602","106.893","0.01214889","48.139","12340.92","40.168","38.157","-0.10853132","1.207523E22","1.719777E13","2.864027E23","880.0110000000002","107.42"
"2014/10/20 07:22","103.11","56.378","108.232","0.0116059","47.822","12418.73","39.692","37.423","-0.13362914","1.20779E22","1.692471E13","2.856688E23","869.93","102.784"
"2014/10/20 07:34","101.798","55.478","106.421","0.01328096","48.148","12094.17","39.854","37.839","-0.11880835","1.218765E22","1.728256E13","2.869885E23","871.605","117.835"
"2014/10/20 07:46","102.004","55.782","106.237","0.01033294","48.015","11923.4","39.939","37.525","-0.04626237","1.229381E22","1.724493E13","2.880825E23","864.8960000000002","91.971"
"2014/10/20 07:58","101.721","55.111","105.757","0.01106528","48.12","11791.42","39.919","37.669","-0.11051432","1.238838E22","1.758357E13","2.888401E23","869.1569999999998","98.904"
"2014/10/20 08:10","101.313","54.949","105.334","0.01017824","48.089","11728.87","39.944","37.231","-0.06675006","1.243078E22","1.765858E13","2.897689E23","873.815","91.112"
"2014/10/20 08:22","100.134","53.745","103.735","0.010479500000000001","47.889","11631.29","39.695","37.052","0.07894374","1.243341E22","1.715171E13","2.878679E23","858.947","93.483"
"2014/10/20 08:34","99.446","53.122","102.649","0.01006861","47.68","11329.27","39.516","36.535","0.00637812","1.255758E22","1.756354E13","2.880663E23","854.34","89.68299999999998"
"2014/10/20 08:46","98.885","52.898","102.251","0.00928031","47.666","11136.03","39.547","36.392","-0.11683498","1.265469E22","1.777836E13","2.891869E23","848.502","82.61"
"2014/10/20 08:58","97.604","52.35","100.816","0.0090921","48.005","11103.66","39.709","36.532","-0.14485241","1.259307E22","1.754035E13","2.881249E23","845.22","80.768"
"2014/10/20 09:10","97.995","51.675","101.116","0.00870383","47.649","10742.81","39.631","36.472","-0.08784556","1.277832E22","1.789857E13","2.871648E23","858.686","77.567"
"2014/10/20 09:22","97.932","51.559","100.958","0.00851975","47.15600000000001","10685.78","39.349","36.051","-0.04196962","1.281642E22","1.809485E13","2.863357E23","861.16","75.542"
"2014/10/20 09:34","96.355","50.596","99.471","0.00893505","47.595","10648.52","39.672","36.675","-0.06833385","1.277089E22","1.814825E13","2.882361E23","853.1","78.75"
"2014/10/20 09:46","96.805","50.345","100.019","0.00892237","47.38399999999999","10524.83","39.585","36.325","-0.13889556","1.293821E22","1.83292E13","2.896685E23","853.301","79.11399999999998"
"2014/10/20 09:58","95.695","49.792","98.717","0.00961338","47.646","10266.04","39.794","36.635","-0.08945167","1.305114E22","1.856727E13","2.894993E23","861.133","85.616"
"2014/10/20 10:10","97.139","49.852","100.251","0.00936887","47.187","10421.84","39.591","36.06","0.05379277","1.304394E22","1.804968E13","2.884809E23","855.174","83.741"
"2014/10/20 10:22","96.946","50.07100000000001","100.046","0.01022196","46.935","10577.0","39.222","35.813","2.9266E-4","1.306388E22","1.806192E13","2.909496E23","855.201","91.568"
"2014/10/20 10:34","96.781","49.34","100.116","0.00968437","47.183","10472.09","39.398","36.194","-0.03580033","1.314449E22","1.812956E13","2.923752E23","861.372","87.23200000000001"
