"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2013/10/16 03:10","89.837","50.152","93.981","-0.00523256","47.731","8828.254","41.191","38.254","-0.15371989","3.26217E22","4.925385E13","6.271335E23","2202.028","117.699"
"2013/10/16 03:22","90.278","50.343","94.906","-0.00542266","47.208","8686.386","40.69","37.171","-0.10420657","3.297948E22","4.963507E13","6.175055E23","2238.071","122.806"
"2013/10/16 03:34","90.53","49.969","94.405","-0.00566662","46.965","8768.152","40.439","36.52","-0.13071892","3.316015E22","4.911694E13","6.267998E23","2219.755","128.39700000000002"
"2013/10/16 03:46","90.447","49.772","94.676","-0.00524406","46.61","8643.891","39.975","35.908","-0.07719661","3.363783E22","4.99713E13","6.255049E23","2276.021","120.085"
"2013/10/16 03:58","90.09","49.45","94.422","-0.00586687","46.657","8545.908000000001","39.912","35.616","-0.05256934","3.377907E22","5.051372E13","6.270967E23","2281.725","134.121"
"2013/10/16 04:10","89.59899999999998","48.823","94.093","-0.00673815","46.471","8494.511","39.67","35.293","-0.05502605","3.406404E22","4.980843E13","6.276121E23","2292.919","154.92"
"2013/10/16 04:22","88.93","48.603","93.628","-0.00707768","46.324","8479.204","39.667","35.36","-0.01258156","3.418245E22","4.955166E13","6.302308E23","2277.746","162.623"
"2013/10/16 04:34","88.59700000000002","48.44300000000001","93.063","-0.00727326","46.256","8347.992","39.467","34.826","-0.05406791","3.447562E22","5.034783E13","6.296469E23","2296.274","167.658"
"2013/10/16 04:46","87.72","47.637","92.418","-0.00686765","46.216","8195.837","39.492","34.823","-0.02672472","3.475051E22","5.020996E13","6.268564E23","2300.845","158.92"
"2013/10/16 04:58","88.12899999999998","47.93600000000001","92.892","-0.00599616","46.144","8188.026","39.26300000000001","34.516","-0.02129352","3.487046E22","5.07813E13","6.308696E23","2297.577","138.966"
"2013/10/16 05:10","87.135","47.413","91.885","-0.00719188","46.075","8112.005","39.188","34.258","-0.02944576","3.516865E22","5.108433E13","6.334691E23","2314.52","167.241"
"2013/10/16 05:22","87.117","47.673","91.726","-0.00627816","46.011","8150.672","39.182","34.088","-0.06281111","3.525186E22","5.0577E13","6.355688E23","2329.741","146.49"
"2013/10/16 05:34","87.04299999999998","47.536","92.17","-0.00679673","45.98","8086.696","39.229","34.131","-0.12841564","3.552243E22","5.177136E13","6.383017E23","2368.095","159.379"
"2013/10/16 05:46","87.325","47.57899999999999","92.508","-0.00626874","45.972","8123.251","39.254","34.558","-0.07884345","3.550861E22","5.16513E13","6.374328E23","2358.345","147.87"
"2013/10/16 05:58","87.12799999999999","47.607","92.344","-0.00685517","46.233","8149.137","39.54","34.915","-0.06881376","3.548603E22","5.135029E13","6.400808E23","2354.97","162.19299999999996"
"2013/10/16 06:10","87.334","47.607","92.455","-0.00714115","46.203","8138.201999999998","39.575","34.851","-0.0756221","3.557624E22","5.141091E13","6.368875E23","2345.118","170.063"
"2013/10/16 06:22","88.34299999999998","48.179","93.777","-0.00612812","45.225","8078.8","38.819","33.385","-0.07141439999999999","3.581945E22","5.137523E13","6.183231E23","2383.959","147.986"
"2013/10/16 06:34","88.405","48.301","93.166","-0.00732377","45.949","8351.82","39.305","34.702","-0.124741","3.520501E22","5.019035E13","6.302573E23","2322.545","174.491"
"2013/10/16 06:46","89.677","49.233","94.592","-0.00708503","46.53100000000001","8640.655999999999","39.9","35.866","-0.16584414","3.442521E22","4.956075E13","6.311575E23","2293.022","167.386"
"2013/10/16 06:58","90.258","49.583","95.707","-0.00689618","45.994","8600.597","39.433","34.671","-0.12906644","3.467265E22","5.021531E13","6.260269E23","2324.965","163.82399999999996"
"2013/10/16 07:10","90.748","49.962","96.245","-0.00680623","46.257","8829.605","39.669","35.181999999999995","-0.23069791","3.413926E22","4.889683E13","6.259629E23","2316.5370000000007","160.526"
"2013/10/16 07:22","91.529","50.40600000000001","97.381","-0.00624635","46.033","8847.286","39.525","35.021","-0.23774748","3.400077E22","4.887865E13","6.203782E23","2315.835","146.822"
"2013/10/16 07:34","90.76","50.235","96.415","-0.00630373","45.812","8622.934000000001","39.504","34.98","-0.19907661","3.412586E22","4.948957E13","6.084945E23","2349.178","148.155"
"2013/10/16 07:46","91.036","50.48","96.754","-0.00649967","45.64","8574.815","39.118","34.326","-0.22733064","3.40238E22","4.885211E13","6.002019E23","2332.684","152.21200000000005"
"2013/10/16 07:58","90.311","50.017","95.745","-0.0070171999999999995","45.911","8522.94","39.44300000000001","34.721","-0.18204199","3.402521E22","4.952745E13","6.064862E23","2357.529","163.865"
"2013/10/16 08:10","90.117","49.63","95.401","-0.00847812","46.002","8510.271","39.383","34.983000000000004","-0.18930614","3.38828E22","4.85442E13","6.042396E23","2322.705","197.36"
"2013/10/16 08:22","89.79","49.54600000000001","95.273","-0.00774286","46.225","8463.479","39.385","34.711","-0.19112976","3.382899E22","4.878845E13","6.037162E23","2307.228","180.158"
"2013/10/16 08:34","89.385","49.004","94.109","-0.00799255","46.176","8240.02","39.143","34.122","-0.1499192","3.417046E22","4.981256E13","6.043334E23","2330.357","186.418"
"2013/10/16 08:46","88.89","48.81100000000001","93.951","-0.00757529","45.86600000000001","8040.946999999999","38.802","33.649","-0.16281946","3.448194E22","4.948203E13","5.964393E23","2340.929","177.293"
"2013/10/16 08:58","88.694","48.815","93.398","-0.00774526","46.09","7957.755","38.924","33.681999999999995","-0.18521272","3.472152E22","4.996065E13","5.966622E23","2356.193","182.323"
"2013/10/16 09:10","87.84700000000002","48.37","92.876","-0.008482","46.505","8009.297","39.192","34.255","-0.13618743","3.466968E22","5.075836E13","6.121847E23","2366.005","198.141"
"2013/10/16 09:22","88.42","48.494","93.536","-0.00884979","45.635","8043.468000000002","38.592","33.4","-0.1661001","3.482831E22","4.953158E13","5.974595E23","2400.049","208.871"
"2013/10/16 09:34","87.43799999999997","47.716","91.989","-0.00964248","46.22","8053.889","38.991","34.132","-0.10013604","3.4672320000000002E22","4.946123E13","6.080845E23","2362.103","225.509"
"2013/10/16 09:46","87.675","48.006","92.081","-0.01004783","46.122","8061.576","38.963","33.927","-0.15230486","3.466106E22","4.933904E13","6.080976E23","2348.078","234.85"
"2013/10/16 09:58","87.073","47.621","91.915","-0.00919069","45.426","7853.274","38.233","32.709","-0.11676203","3.525333E22","4.954401E13","5.98622E23","2380.496","216.952"
"2013/10/16 10:10","86.51299999999998","47.65600000000001","91.667","-0.00869145","45.764","7814.254","38.5","33.073","-0.1090219","3.53316E22","5.008633E13","6.047798E23","2391.059","204.53"
"2013/10/16 10:22","86.068","47.12600000000001","91.013","-0.00887293","46.166","7858.238","38.938","34.211","-0.17530279999999998","3.523908E22","5.03955E13","6.121496E23","2394.364","208.096"
"2013/10/16 10:34","86.03299999999999","46.952","90.692","-0.00919898","45.328","7710.798000000002","38.2","32.609","-0.18370587","3.563862E22","5.013199E13","6.016472E23","2406.883","217.514"
"2013/10/16 10:46","85.691","46.652","90.343","-0.0095599","45.19600000000001","7681.776","38.163","32.361","-0.18292734","3.574764E22","5.029435E13","6.011784E23","2423.015","226.117"
"2013/10/16 10:58","86.07","46.68600000000001","90.576","-0.00982981","45.719","7749.536999999998","38.616","33.171","-0.13798639","3.544643E22","4.962582E13","6.056682E23","2373.043","231.134"
"2013/10/16 11:10","86.40799999999999","46.826","90.909","-0.00989834","45.535","7706.588000000002","38.308","32.902","-0.16449322","3.575161E22","5.088933E13","6.083294E23","2431.385","233.313"
"2013/10/16 11:22","86.86200000000002","47.002","91.86","-0.00911401","45.68899999999999","7771.6280000000015","38.437","33.013000000000005","-0.14463282","3.558567E22","5.056298E13","6.065999E23","2406.134","214.578"
"2013/10/16 11:34","86.965","46.872","91.441","-0.00897767","45.405","7741.025","38.0","32.416","-0.14932705","3.565399E22","4.982592E13","6.030188E23","2392.838","211.534"
"2013/10/16 11:46","87.041","46.712","91.714","-0.00895556","44.69600000000001","7605.701","37.769","32.021","-0.14972535","3.593932E22","5.011128E13","5.923662E23","2422.6","211.816"
"2013/10/16 11:58","86.64200000000002","46.823","91.576","-0.0085743","45.309","7720.164000000002","38.202","32.73","-0.15073825","3.553835E22","5.014222E13","6.008094E23","2387.219","200.993"
"2013/10/16 12:10","87.007","47.065","91.431","-0.00837455","45.14100000000001","7665.81","38.167","32.589","-0.18026726","3.55872E22","5.013415E13","5.972615E23","2386.218","196.533"
"2013/10/16 12:22","86.619","46.486","90.982","-0.00736637","44.40600000000001","7515.613","37.424","31.425","-0.19870371","3.606383E22","4.90627E13","5.826647E23","2392.34","175.347"
"2013/10/16 12:34","86.35799999999998","46.369","90.767","-0.00745055","44.78100000000001","7525.9940000000015","37.736","31.763","-0.16847688","3.5955519999999998E22","4.923542E13","5.854486E23","2372.624","176.571"
"2013/10/16 12:46","87.071","46.838","91.409","-0.006281800000000001","44.834","7607.38","37.865","31.91","-0.1536462","3.580738E22","4.97044E13","5.879403E23","2367.414","148.695"
"2013/10/16 12:58","87.098","46.787","91.415","-0.00620699","44.82899999999999","7496.99","37.577","31.713","-0.1771249","3.597486E22","5.027031E13","5.84168E23","2401.306","147.032"
"2013/10/16 13:10","86.704","46.636","90.945","-0.00690233","45.025","7536.366999999998","37.867","32.141","-0.11386409","3.575736E22","4.98448E13","5.849343E23","2370.503","162.846"
"2013/10/16 13:22","87.94200000000002","47.285","92.446","-0.00735535","45.212","7679.465","38.124","32.676","-0.10852955","3.550813E22","5.035567E13","5.909925E23","2379.068","172.571"
"2013/10/16 13:34","87.359","46.809","91.885","-0.00555711","44.753","7595.31","37.807","31.902","-0.20948933","3.576008E22","4.991071E13","5.854138E23","2383.129","131.33100000000002"
"2013/10/16 13:46","87.286","47.067","91.542","-0.00634088","45.014","7685.825","37.854","32.198","-0.20208138","3.549355E22","4.979267E13","5.875521E23","2397.113","149.468"
"2013/10/16 13:58","87.99600000000002","47.584","92.196","-0.00612518","44.97","7796.368","37.986","32.458","-0.17244254","3.524865E22","4.860886E13","5.853279E23","2369.407","144.34799999999996"
"2013/10/16 14:10","88.197","47.592","92.724","-0.00600168","45.177","7852.569","38.06","32.676","-0.16198716","3.527898E22","4.962922E13","5.897663E23","2396.613","141.915"
"2013/10/16 14:22","89.19200000000002","47.809","93.516","-0.00727669","44.779","7880.005","37.9","32.19","-0.16030477","3.534592E22","4.946228E13","5.867409E23","2413.129","172.72400000000005"
"2013/10/16 14:34","89.294","48.021","93.208","-0.00857741","44.583","7876.637","37.793","32.243","-0.19275145","3.544525E22","4.950603E13","5.837391E23","2435.273","204.446"
"2013/10/16 14:46","90.001","48.594","94.022","-0.00932979","44.514","7968.865","37.598","32.034","-0.17695393","3.526488E22","4.924896E13","5.827004E23","2447.778","222.272"
"2013/10/16 14:58","89.39200000000002","48.179","94.045","-0.00873827","45.234","7910.67","38.27","32.705","-0.15495159","3.512061E22","4.992169E13","5.869441E23","2433.788","207.561"
