"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/11/06 16:58","91.738","47.512","99.266","0.05874894","38.421","6370.0","33.123000000000005","22.964","0.02227026","4.745048E22","7.309405E13","6.227819E23","4060.536","1583.016"
"2014/11/06 17:10","91.96","47.682","99.729","0.05700684","38.679","6376.302","33.325","23.207","0.00384686","4.720409E22","7.238612E13","6.251763E23","3992.96","1522.49"
"2014/11/06 17:22","92.174","47.83","99.792","0.05759615","38.426","6418.685","33.076","22.757","0.01841382","4.710546E22","7.198134E13","6.253255E23","4016.138","1538.431"
"2014/11/06 17:34","92.274","47.714","99.772","0.058706100000000004","38.669","6447.183000000001","33.251","23.192","0.05008387","4.66648E22","7.074787E13","6.229387E23","3983.414","1557.884"
"2014/11/06 17:46","92.875","47.685","100.635","0.05912824","38.614","6562.865","33.19","23.232","0.02438998","4.616351E22","6.931588E13","6.207114E23","3956.322","1562.654"
"2014/11/06 17:58","93.618","48.317","101.448","0.05893536","38.595","6630.883000000002","33.16","23.282","0.00772473","4.589546E22","6.996131E13","6.218079E23","3981.656","1551.729"
"2014/11/06 18:10","94.613","48.467","102.797","0.06020218","38.414","6708.82","33.015","23.125","0.05056204","4.550832E22","6.918988E13","6.166787E23","3983.476","1583.608"
"2014/11/06 18:22","95.073","48.996","103.492","0.061569399999999996","38.364","6775.6590000000015","32.857","23.127","0.03312244","4.52294E22","6.89504E13","6.152277E23","4020.397","1618.271"
"2014/11/06 18:34","96.005","49.521","104.73","0.06167974","38.525","6926.988","32.946","23.272","-0.01658184","4.469937E22","6.819295E13","6.155836E23","4017.627","1617.389"
"2014/11/06 18:46","96.392","49.743","105.079","0.06291725","38.479","7037.252","32.9","23.32","-0.0334733","4.432768E22","6.761807E13","6.141674E23","3992.937","1647.7879999999998"
"2014/11/06 18:58","97.785","50.43899999999999","106.647","0.06312194","38.427","7178.923000000002","32.868","23.225","-0.04562511","4.406665E22","6.805404E13","6.165782E23","4088.847","1657.385"
"2014/11/06 19:10","98.182","50.508","107.216","0.06174298","38.294","7196.297","32.844","23.278","-0.044602800000000005","4.359329E22","6.733146E13","6.060189E23","4044.025","1612.101"
"2014/11/06 19:22","99.378","51.129","108.474","0.06167039","38.195","7421.729","32.806999999999995","23.164","-0.10917585","4.327074E22","6.728038E13","6.117462E23","4088.248","1610.145"
