"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2011/09/06 10:34","101.074","37.012","101.708","0.01102355","29.541","1675.865","24.59","5.53","-0.18875809","1.114868E22","1.373491E13","4.475061E22","562.453","51.913"
"2011/09/06 10:46","100.575","36.965","101.135","0.01103623","29.745","1697.79","24.73","6.074","-0.11301105","1.114634E22","1.356222E13","4.517372E22","554.357","52.142"
"2011/09/06 10:58","99.728","36.869","100.219","0.01175852","29.96","1688.1429999999998","24.86","6.334","-0.11813028","1.12812E22","1.385035E13","4.565688E22","562.607","56.178"
"2011/09/06 11:10","98.873","36.774","99.45","0.01040414","30.213","1669.4679999999996","25.068","6.459","-0.18876201","1.147422E22","1.419373E13","4.630693E22","569.91","50.303"
"2011/09/06 11:22","98.652","36.876","99.578","0.00992813","30.163","1660.094","25.203000000000007","6.4929999999999986","-0.1603695","1.159439E22","1.468903E13","4.658707E22","582.753","48.442"
"2011/09/06 11:34","97.338","36.645","97.953","0.00880538","29.981","1630.878","25.206","6.181","-0.17378031","1.174713E22","1.473421E13","4.678297E22","581.941","43.275"
"2011/09/06 11:46","99.087","37.209","99.266","0.00959451","29.637","1643.895","24.671","5.729","-0.17863874","1.17074E22","1.448629E13","4.622416E22","583.354","47.276"
"2011/09/06 11:58","98.209","37.309","98.798","0.01020211","30.019","1671.737","25.157","6.522","-0.21566163","1.179074E22","1.467742E13","4.738224E22","589.692","50.73"
"2011/09/06 12:10","98.78","37.24","99.149","0.01072366","29.906","1646.906","24.97","6.0470000000000015","-0.23390654","1.174738E22","1.495912E13","4.655378E22","599.557","53.188"
"2011/09/06 12:22","98.978","37.587","98.949","0.00937325","29.901","1675.595","25.087","6.315","-0.22891447","1.181627E22","1.468173E13","4.764516E22","588.263","46.714"
"2011/09/06 12:34","98.257","37.415","98.502","0.01106899","29.827","1667.9260000000004","24.983","6.042000000000002","-0.28986567","1.17958E22","1.507987E13","4.736507E22","599.124","55.07899999999999"
"2011/09/06 12:46","99.521","37.386","99.751","0.0094533","29.399","1654.981","24.721","5.601","-0.19584025","1.180052E22","1.477211E13","4.661501E22","592.331","47.049"
"2011/09/06 12:58","99.013","37.294","99.326","0.0112734","29.397","1645.04","24.669","5.247999999999998","-0.20940521","1.183899E22","1.455964E13","4.654037E22","588.216","56.159"
"2011/09/06 13:10","98.24","36.811","98.458","0.01023229","29.332","1620.436","24.549","5.091","-0.19639848","1.189819E22","1.480659E13","4.619937E22","598.888","51.032"
"2011/09/06 13:22","98.309","37.03","98.322","0.00960456","29.061","1622.94","24.624","4.893","-0.24431917","1.200527E22","1.479995E13","4.678159E22","598.266","48.107"
"2011/09/06 13:34","98.493","37.13800000000001","98.687","0.00953401","28.973000000000006","1608.635","24.469","5.247999999999998","-0.21890311","1.19549E22","1.485441E13","4.604236E22","599.582","47.601000000000006"
"2011/09/06 13:46","98.162","37.031","98.235","0.01024035","29.004","1629.864","24.531","5.279","-0.23312669","1.204188E22","1.484771E13","4.690757E22","600.866","51.49"
"2011/09/06 13:58","96.928","36.395","97.226","0.00945215","29.051","1594.76","24.432","5.04","-0.19927241","1.205059E22","1.455802E13","4.626579E22","586.033","47.398"
"2011/09/06 14:10","96.033","36.161","96.514","0.00924122","29.239","1580.678","24.519","5.18","-0.18950664","1.207756E22","1.474862E13","4.60399E22","591.577","46.43600000000001"
"2011/09/06 14:22","95.743","35.964","95.994","0.00805199","29.319000000000006","1579.1629999999998","24.468000000000004","5.376","-0.26386845","1.206078E22","1.457922E13","4.60314E22","581.752","40.357"
"2011/09/06 14:34","95.771","35.92800000000001","96.127","0.008721099999999999","29.363000000000003","1583.3929999999998","24.486","5.723","-0.16314122","1.209621E22","1.474466E13","4.615051E22","586.587","43.93600000000001"
"2011/09/06 14:46","94.834","35.584","95.089","0.00872335","29.41","1560.356","24.616","5.966","-0.19909741","1.211978E22","1.458149E13","4.592045E22","581.701","43.82"
"2011/09/06 14:58","95.772","36.115","95.871","0.00984623","29.069000000000006","1517.279","24.032","5.159","-0.19986482","1.218438E22","1.46414E13","4.456605E22","589.155","49.62"
"2011/09/06 15:10","96.513","36.06","96.856","0.00858181","28.838","1519.723","24.003","5.017","-0.20368935","1.204915E22","1.43291E13","4.388907E22","576.763","43.011"
"2011/09/06 15:22","97.696","36.472","97.77","0.0084999","28.606","1545.494","23.591","4.824","-0.14392468","1.182164E22","1.376592E13","4.289077E22","568.091","42.294"
"2011/09/06 15:34","96.865","36.253","97.302","0.00795599","29.148000000000003","1526.7779999999998","23.758000000000006","5.192","-0.24311091","1.198419E22","1.402432E13","4.342777E22","574.7959999999998","40.075"
"2011/09/06 15:46","97.641","36.496","97.929","0.00780935","28.91","1532.42","23.802","5.379","-0.27240154","1.189464E22","1.375766E13","4.286375E22","568.113","39.4"
"2011/09/06 15:58","98.918","37.183","99.088","0.00878379","28.876","1551.267","23.471","5.182","-0.21556528","1.173667E22","1.396827E13","4.237733E22","579.513","44.096"
"2011/09/06 16:10","98.992","37.142","99.251","0.00908305","29.003","1544.539","23.527","4.993","-0.27943581","1.17776E22","1.406679E13","4.247865E22","584.878","45.642"
"2011/09/06 16:22","99.569","37.097","100.17","0.00927829","28.946","1571.13","23.618","5.513","-0.3447769","1.177346E22","1.404905E13","4.280725E22","594.0880000000002","47.005"
"2011/09/06 16:34","101.562","37.624","102.344","0.00911929","28.776","1620.562","23.248","5.0539999999999985","-0.35393119","1.149187E22","1.352969E13","4.202774E22","585.391","45.877"
"2011/09/06 16:46","101.978","37.69300000000001","102.856","0.00880657","28.843000000000004","1663.054","23.303","5.318","-0.43161777","1.141867E22","1.335303E13","4.240529E22","588.442","44.355"
"2011/09/06 16:58","101.463","37.66","102.128","0.00888004","28.802","1645.566","23.601","5.586","-0.38504186","1.158396E22","1.388024E13","4.287507E22","598.689","45.24100000000001"
"2011/09/06 17:10","100.549","37.549","101.362","0.01041223","28.794","1659.12","23.644","5.4620000000000015","-0.3796131","1.153149E22","1.359638E13","4.263991E22","583.73","53.149"
"2011/09/06 17:22","102.496","37.969","103.325","0.00881094","28.326","1714.03","23.302","4.83","-0.50267494","1.149419E22","1.348812E13","4.288791E22","588.766","45.258"
"2011/09/06 17:34","102.171","37.783","103.099","0.00998845","28.502","1726.999","23.601","5.36","-0.46749195","1.163851E22","1.376346E13","4.381334E22","602.883","52.019"
"2011/09/06 17:46","103.264","38.371","104.151","0.0111068","28.014","1746.901","23.105","4.634","-0.44492397","1.169149E22","1.377848E13","4.38032E22","612.802","58.486"
"2011/09/06 17:58","103.019","37.978","103.876","0.01252363","28.06","1754.855","23.393","4.963","-0.43690631","1.192241E22","1.382381E13","4.493486E22","616.809","67.233"
"2011/09/06 18:10","102.195","37.706","102.753","0.01107907","28.195","1736.802","23.724","4.932","-0.37718672","1.2338E22","1.464778E13","4.667536E22","635.544","60.94600000000001"
"2011/09/06 18:22","100.107","37.175","100.808","0.010982200000000001","28.741","1725.815","24.273000000000003","6.0070000000000014","-0.2343652","1.256952E22","1.492312E13","4.815408E22","640.814","60.852"
"2011/09/06 18:34","98.523","36.283","99.104","0.01041072","28.522","1667.914","24.076","5.529","-0.32813507","1.281325E22","1.487032E13","4.791184E22","633.097","58.253"
"2011/09/06 18:46","97.402","35.999","98.129","0.01084372","28.752","1620.89","24.145","5.225","-0.29575032","1.304785E22","1.52862E13","4.811955E22","643.499","61.091"
"2011/09/06 18:58","94.237","35.244","94.711","0.00992016","29.364","1569.655","24.496","6.042000000000002","-0.23296727","1.322249E22","1.56217E13","4.843918E22","640.3240000000002","55.871"
"2011/09/06 19:10","93.856","34.857","94.312","0.00810271","29.158","1526.135","24.132","5.369","-0.22253169","1.317398E22","1.503544E13","4.684487E22","625.315","45.398"
"2011/09/06 19:22","92.533","34.282","92.877","0.00867349","29.588","1475.169","24.397","6.042999999999998","-0.22579837","1.33338E22","1.543278E13","4.684576E22","631.683","48.668"
"2011/09/06 19:34","92.241","34.197","92.746","0.00530105","29.345","1439.349","23.977","5.58","-0.24016067","1.330527E22","1.510713E13","4.559929E22","619.303","29.671"
"2011/09/06 19:46","93.286","34.586","93.324","0.00620579","29.079","1438.2720000000004","23.713","5.051","-0.2692498","1.325635E22","1.482167E13","4.511438E22","616.511","34.829"
"2011/09/06 19:58","94.321","34.647","94.894","0.00562205","29.243","1456.604","23.884","5.653","-0.15975693","1.312813E22","1.492139E13","4.510134E22","614.258","31.502"
"2011/09/06 20:10","95.528","35.003","95.846","0.00677278","29.162","1484.055","23.814","5.6179999999999986","-0.2750175","1.2893E22","1.444505E13","4.462294E22","604.513","37.587"
"2011/09/06 20:22","95.52","34.865","95.855","0.00397521","29.303","1475.2620000000004","23.713","5.555","-0.28694814","1.274504E22","1.416815E13","4.362776E22","599.739","21.942"
"2011/09/06 20:34","95.672","34.927","96.159","0.00571691","29.262","1483.8729999999996","23.626","5.769","-0.25145507","1.27129E22","1.411213E13","4.362032E22","596.867","31.589"
"2011/09/06 20:46","96.85","35.238","97.355","0.00450279","29.15","1525.88","23.498","5.43","-0.26964569","1.252865E22","1.388021E13","4.351164E22","597.951","24.798"
