"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/06/09 18:46","101.686","46.778","100.984","0.00336221","41.743","5564.002","34.676","24.648000000000003","0.12166708","1.823833E22","2.923216E13","2.535027E23","1186.677","35.138000000000005"
"2014/06/09 18:58","101.935","47.018","100.981","0.00357978","41.504","5544.828","34.306999999999995","24.101","0.05632575","1.82771E22","2.917615E13","2.520695E23","1179.804","37.382"
"2014/06/09 19:10","101.084","46.47","100.295","0.00181035","41.462","5594.799","34.324","24.256","0.05004594","1.807387E22","2.808789E13","2.507228E23","1148.103","18.737"
"2014/06/09 19:22","101.193","46.53","99.951","0.00285144","41.28100000000001","5515.937","34.126","23.851","0.02416645","1.817728E22","2.824356E13","2.496354E23","1152.597","29.491"
"2014/06/09 19:34","102.363","47.172","101.115","0.00478922","41.137","5686.714","33.891","23.566","0.05376223","1.799471E22","2.798277E13","2.49963E23","1185.63","49.489"
"2014/06/09 19:46","103.649","47.574","102.389","0.0053373000000000006","40.815","5727.167","33.699","23.41","0.03761708","1.795788E22","2.77465E13","2.480904E23","1177.467","55.20399999999999"
"2014/06/09 19:58","104.261","48.192","102.948","0.00489861","41.24100000000001","5788.922","34.203","24.195","0.01700597","1.786366E22","2.772498E13","2.487974E23","1188.136","50.771"
"2014/06/09 20:10","103.816","48.36600000000001","102.651","0.006154","41.413","5830.251","34.037","23.942","-0.00813558","1.768588E22","2.735693E13","2.469113E23","1188.965","63.685"
"2014/06/09 20:22","104.307","48.482","103.444","0.00588186","41.538","5894.214","34.241","24.338","0.09759979","1.753857E22","2.700072E13","2.463637E23","1173.822","60.695"
"2014/06/09 20:34","103.863","48.826","102.746","0.00591169","41.819","5924.934","34.548","24.811","0.0457738","1.746671E22","2.722973E13","2.461606E23","1180.373","61.093"
"2014/06/09 20:46","105.004","49.076","103.743","0.00678536","41.657","5994.64","34.563","24.547","0.00402069","1.752514E22","2.762543E13","2.48563E23","1205.256","70.34"
"2014/06/09 20:58","106.345","49.816","104.843","0.00790979","41.628","6007.855","34.41","24.632","-0.08078723","1.742967E22","2.756908E13","2.457839E23","1202.361","81.976"
"2014/06/09 21:10","105.776","49.92100000000001","104.7","0.00789218","41.598","6071.0059999999985","34.59","24.825","-0.00457791","1.739719E22","2.748198E13","2.468598E23","1214.972","81.97"
"2014/06/09 21:22","106.262","50.464","105.351","0.00958233","41.944","6229.574000000001","34.937","25.718000000000004","-0.14173175","1.714714E22","2.705886E13","2.468295E23","1194.004","99.055"
"2014/06/09 21:34","106.864","50.957","105.945","0.00849354","42.038","6300.4540000000015","35.071","25.909","-0.04333618","1.711082E22","2.749559E13","2.482824E23","1222.329","87.926"
"2014/06/09 21:46","106.553","51.166","105.631","0.00918823","42.242","6202.029","35.451","26.365","-0.07227145","1.724106E22","2.853163E13","2.494857E23","1251.117","95.158"
"2014/06/09 21:58","106.146","51.229","105.081","0.01066658","41.911","6258.1280000000015","34.909","25.487","-0.13723397","1.717036E22","2.810878E13","2.485759E23","1244.6760000000004","110.489"
"2014/06/09 22:10","105.264","50.397","104.351","0.01057275","42.111","6204.633000000002","35.097","25.729","-0.15916231","1.724098E22","2.838601E13","2.493928E23","1240.198","109.47"
"2014/06/09 22:22","105.629","50.408","105.024","0.01066827","42.2","6325.288000000001","35.308","26.086","-0.14785652","1.702179E22","2.800891E13","2.484378E23","1229.965","109.897"
"2014/06/09 22:34","104.342","50.078","104.036","0.00996219","42.484","6252.093000000002","35.816","27.036","-0.22649971","1.715084E22","2.887734E13","2.510347E23","1236.125","102.971"
"2014/06/09 22:46","104.134","49.75100000000001","104.053","0.01059082","42.606","6166.938","35.973","26.967","-0.13263905","1.714243E22","2.871241E13","2.497695E23","1228.939","109.33"
"2014/06/09 22:58","103.88","49.674","103.722","0.00949303","42.521","6201.644","35.88800000000001","26.95","-0.20364706","1.701198E22","2.810452E13","2.481854E23","1203.747","97.606"
"2014/06/09 23:10","104.062","49.602","103.938","0.00916939","42.258","6106.511","35.925","27.129","-0.16252768","1.712332E22","2.897455E13","2.485873E23","1220.114","94.331"
"2014/06/09 23:22","102.929","49.203","102.735","0.00803093","42.256","6108.161","35.85800000000001","26.611","-0.06102466","1.707357E22","2.868035E13","2.487437E23","1208.907","82.335"
"2014/06/09 23:34","102.764","49.029","102.41","0.00875621","42.435","6054.991","36.177","27.276","-0.05394745","1.70398E22","2.886077E13","2.48259E23","1210.386","89.383"
"2014/06/09 23:46","103.062","49.029","102.627","0.00873207","42.277","6104.677","36.073","27.452","-0.09513206","1.704315E22","2.845221E13","2.485125E23","1205.4","89.344"
"2014/06/09 23:58","105.025","50.643","105.043","0.00765744","42.112","7414.148","35.566","27.557","-0.05753502","1.521265E22","2.203595E13","2.380741E23","1072.548","75.266"
"2014/06/10 00:10","103.767","49.85","103.898","0.00889184","42.234","7232.281999999998","35.92800000000001","27.642","-0.12352549","1.542699E22","2.224677E13","2.395436E23","1071.85","87.823"
"2014/06/10 00:22","103.351","50.12","103.265","0.007692","42.49800000000001","7272.092","36.117","28.073","-0.17448209","1.534705E22","2.223782E13","2.408813E23","1061.998","75.652"
"2014/06/10 00:34","102.988","50.017","102.773","0.00716842","42.809","7330.875","36.572","28.853","-0.13002709","1.527267E22","2.244619E13","2.422736E23","1072.307","70.27199999999999"
