"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2013/10/24 20:58","74.532","44.631","104.171","0.05790202","44.817","13721.11","38.924","34.512","-0.00174721","1.728051E22","2.145616E13","4.153759E23","1788.2520000000004","754.393"
"2013/10/24 21:10","71.255","43.147","98.828","0.05504609","44.86","13662.17","38.574","34.076","-0.01636057","1.760574E22","2.115513E13","4.248412E23","1804.069","724.095"
"2013/10/24 21:22","71.056","44.133","100.599","0.04812509","44.99","13871.0","38.491","34.021","0.12234521","1.758874E22","2.115039E13","4.286822E23","1790.725","630.367"
"2013/10/24 21:34","73.418","44.58600000000001","102.722","0.05379184","44.816","13984.13","38.48","34.196","0.00417154","1.770476E22","2.169247E13","4.342027E23","1832.492","711.7660000000002"
"2013/10/24 21:46","72.319","44.911","99.066","0.05520932","45.13","13612.13","38.489","34.092","0.03058884","1.792733E22","2.210118E13","4.287624E23","1874.849","742.164"
"2013/10/24 21:58","73.322","44.989","100.839","0.05474262","44.713","13647.43","37.469","32.452","0.05229965","1.809444E22","2.220027E13","4.336806E23","1858.474","739.423"
"2013/10/24 22:10","74.507","44.361","104.234","0.04724873","44.449","13756.98","38.137","33.067","0.03155838","1.797509E22","2.164497E13","4.346037E23","1823.632","635.964"
"2013/10/24 22:22","75.607","44.779","106.53","0.04831402","44.484","13904.67","38.211","33.192","0.14178102","1.813662E22","2.249275E13","4.451233E23","1923.631","653.149"
"2013/10/24 22:34","76.778","45.27","108.55","0.04889724","44.87","14012.99","38.69","33.982","0.23722194","1.836669E22","2.326424E13","4.564627E23","1957.838","670.262"
"2013/10/24 22:46","73.98","44.674","104.875","0.05227106","45.262","13659.83","39.057","34.28","0.02597089","1.865799E22","2.348779E13","4.643699E23","1949.888","721.0830000000002"
"2013/10/24 22:58","75.314","46.718","106.551","0.0604808","45.198","13906.27","38.255","34.369","0.0851846","1.846783E22","2.410896E13","4.593212E23","2002.767","829.203"
"2013/10/24 23:10","74.337","45.66","103.309","0.05819112","44.777","13770.79","38.125","33.665","0.05732267","1.849384E22","2.385859E13","4.537675E23","1955.997","795.763"
"2013/10/24 23:22","75.663","46.243","105.092","0.05364411","44.857","13829.15","37.926","33.327","0.03807631","1.851575E22","2.451531E13","4.554148E23","2040.696","735.453"
"2013/10/24 23:34","74.669","45.234","105.062","0.04240247","45.249","13743.61","37.863","33.796","0.04516006","1.871413E22","2.384769E13","4.616508E23","1986.272","586.991"
"2013/10/24 23:46","75.381","45.164","104.005","0.05026577","44.52","13487.54","37.105","31.849","0.03827967","1.894206E22","2.427504E13","4.558794E23","2027.755","705.2360000000001"
"2013/10/24 23:58","74.17699999999998","44.722","102.532","0.0476385","44.414","13420.4","37.316","32.346","0.08120143","1.915274E22","2.457531E13","4.611312E23","2012.504","667.4630000000002"
"2013/10/25 00:10","75.491","45.50899999999999","104.651","0.04690781","44.599","13512.98","37.602","32.968","0.04360733","1.90201E22","2.469205E13","4.618181E23","2051.4770000000008","656.057"
"2013/10/25 00:22","74.232","44.276","102.793","0.046632099999999996","44.288","13406.42","37.808","32.566","0.03957953","1.907183E22","2.452799E13","4.577135E23","2041.675","654.4209999999998"
"2013/10/25 00:34","75.98899999999998","45.574","105.994","0.04478244","44.574","13656.38","38.346","33.529","0.03991655","1.895269E22","2.459604E13","4.68696E23","2018.747","617.518"
"2013/10/25 00:46","76.442","45.301","107.601","0.04789421","44.534","13657.89","37.94300000000001","32.882","-0.01747792","1.886517E22","2.438906E13","4.648481E23","2011.332","658.68"
"2013/10/25 00:58","76.274","45.499","106.352","0.04618095","45.609","13553.92","38.64","34.663000000000004","-0.01489421","1.899608E22","2.487788E13","4.716233E23","2019.355","635.614"
"2013/10/25 01:10","76.983","45.851000000000006","108.87","0.04732773","45.659","13890.21","38.862","35.36","0.06790201","1.88593E22","2.56403E13","4.76979E23","2081.127","647.823"
"2013/10/25 01:22","77.90100000000002","45.94","108.481","0.04550413","45.097","13353.32","38.194","34.153","0.06388494","1.916439E22","2.576058E13","4.645726E23","2081.958","634.155"
