"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/11 03:48","92.373","53.467","95.282","0.01939615","52.255","9981.674","45.0","44.25","0.18718806","1.024959E23","1.736989E14","2.442915E24","7938.118","1368.215"
"2012/07/11 04:00","92.389","53.466","95.257","0.0194797","52.256","9965.438","45.014","44.279","0.1682653","1.0249E23","1.746149E14","2.441258E24","7971.862","1374.407"
"2012/07/11 04:12","92.49","53.449","95.295","0.01929149","52.209","9964.717","44.984","44.066","0.17016737","1.023453E23","1.736927E14","2.43498E24","7926.983","1360.759"
"2012/07/11 04:24","92.131","53.304","94.847","0.01953514","52.259","9927.34","45.071","44.247","0.16295956","1.025393E23","1.743444E14","2.44267E24","7927.938","1378.641"
"2012/07/11 04:36","92.131","53.12","94.888","0.01861932","52.209","9846.87","44.956","43.97","0.18077002","1.029326E23","1.770478E14","2.43987E24","8005.806","1318.018"
"2012/07/11 04:48","92.152","53.101","94.925","0.01895119","52.304","9853.203","45.032","44.176","0.19755454","1.026445E23","1.76496E14","2.43559E24","7954.844","1340.721"
"2012/07/11 05:00","92.373","53.164","95.224","0.01942608","52.255","9891.052","45.003","44.051","0.1637343","1.025454E23","1.768013E14","2.437576E24","8006.892","1374.616"
"2012/07/11 05:12","92.958","53.373","95.754","0.01889656","52.238","9893.474","44.927","44.07","0.21554969","1.025364E23","1.783527E14","2.436451E24","8040.643","1337.823"
"2012/07/11 05:24","93.377","53.632","96.259","0.01977562","52.134","9933.151","44.847","43.872","0.18300596","1.024122E23","1.793874E14","2.43505E24","8083.55","1401.261"
"2012/07/11 05:36","93.7","53.73","96.658","0.01963456","52.157","9969.611","44.844","43.879","0.2131695","1.022161E23","1.795268E14","2.432403E24","8079.928","1392.47"
"2012/07/11 05:48","94.22","54.138","97.268","0.01981078","51.979","10056.74","44.712","43.585","0.21812807","1.018351E23","1.799065E14","2.422782E24","8114.93","1404.948"
"2012/07/11 06:00","94.968","54.488","98.091","0.02001193","51.984","10135.84","44.576","43.568","0.20882939","1.015352E23","1.816972E14","2.422239E24","8215.951","1417.531"
"2012/07/11 06:12","95.486","54.761","98.685","0.02005965","51.848","10162.98","44.589","43.375","0.17309172","1.014151E23","1.826229E14","2.41859E24","8268.993","1420.841"
"2012/07/11 06:24","96.321","55.233","99.717","0.01959548","51.711","10377.83","44.442","43.139","0.18732277","1.005375E23","1.793453E14","2.410993E24","8202.214","1382.895"
"2012/07/11 06:36","96.803","55.529","100.415","0.02008442","51.714","10529.68","44.455","43.353","0.20102642","9.977341E22","1.786731E14","2.40513E24","8261.817","1411.202"
"2012/07/11 06:48","96.904","55.763","100.47","0.02005423","51.758","10658.49","44.495","43.607","0.21827593","9.876697E22","1.765145E14","2.393235E24","8183.726","1400.048"
"2012/07/11 07:00","96.828","56.057","100.424","0.02011746","51.923","10833.71","44.66","43.797","0.19841456","9.777168E22","1.737232E14","2.390062E24","8201.288","1397.126"
"2012/07/11 07:12","96.903","56.198","100.447","0.02010608","52.029","10900.44","44.68","43.869","0.19714318","9.733275E22","1.719195E14","2.387774E24","8154.108","1392.875"
"2012/07/11 07:24","96.983","56.529","100.508","0.02038634","52.145","11048.89","44.767","44.131","0.21070136","9.649292E22","1.689986E14","2.384255E24","8062.165","1402.503"
"2012/07/11 07:36","97.165","56.724","100.48","0.0208243","52.197","11133.17","44.766","44.2","0.18506344","9.603688E22","1.671473E14","2.382556E24","8029.729","1428.788"
"2012/07/11 07:48","96.821","56.746","99.958","0.02021772","52.433","11109.0","44.991","44.706","0.16015449","9.572378E22","1.669824E14","2.380377E24","8009.061","1381.587"
"2012/07/11 08:00","96.456","56.838","99.467","0.02004224","52.502","11049.87","45.109","44.82","0.21772128","9.565694E22","1.667168E14","2.380181E24","7926.52","1365.309"
"2012/07/11 08:12","96.322","56.937","99.188","0.02041353","52.642","11060.65","45.237","45.084","0.1868733","9.521857E22","1.653193E14","2.375525E24","7828.776","1385.508"
"2012/07/11 08:24","95.407","56.682","97.947","0.0204966","52.907","10903.95","NaN","45.346","0.17511161","9.515494E22","1.652384E14","2.372715E24","7792.985","1384.26"
"2012/07/11 08:36","94.904","56.343","97.457","0.01968391","52.881","10840.96","45.391","45.236","0.14371115","9.503101E22","1.645679E14","2.369346E24","7715.156","1320.994"
"2012/07/11 08:48","94.565","56.379","96.949","0.01987001","52.899","10826.48","45.399","45.268","0.15961002","9.476188E22","1.639418E14","2.371041E24","7648.708","1323.795"
"2012/07/11 09:00","93.886","55.948","96.228","0.01999468","52.919","10763.61","45.378","45.193","0.15739417","9.452107E22","1.628901E14","2.363448E24","7602.856","1322.789"
"2012/07/11 09:12","93.983","55.947","96.222","0.02042635","52.797","10727.96","45.256","45.15","0.15498079","9.433734E22","1.620272E14","2.356916E24","7581.337","1343.115"
"2012/07/11 09:24","93.369","55.607","95.558","0.01952604","52.848","10628.26","45.186","44.988","0.15795828","9.433847E22","1.619384E14","2.354138E24","7501.74","1278.422"
"2012/07/11 09:36","93.042","55.448","95.02","0.01968016","52.911","10520.02","45.292","45.154","0.13912652","9.439057E22","1.62886E14","2.352586E24","7482.604","1282.257"
"2012/07/11 09:48","92.24","55.031","94.283","0.02030118","52.968","10442.71","45.278","45.091","0.14915","9.421076E22","1.626532E14","2.347114E24","7457.106","1315.16"
