"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/11 09:48","130.332","58.316","129.299","-0.02489017","33.257","1628.144","23.647","5.17","0.45579872","2.767581E21","5.254916E12","1.095827E22","212.619","26.802"
"2012/07/11 10:00","133.523","59.418","132.094","-0.0188948","32.927","1663.772","23.641","5.385","0.07946221","2.812912E21","5.355272E12","1.128424E22","213.771","20.747"
"2012/07/11 10:12","132.96","60.603","130.937","-0.02524957","32.834","1693.969","23.524","4.629","0.26999691","2.731682E21","5.11689E12","1.108186E22","207.468","27.072"
"2012/07/11 10:24","132.01","60.191","129.354","-0.02290493","33.455","1643.965","23.72","5.309","0.44384518","2.7714160000000003E21","5.391546E12","1.118484E22","214.654","24.618"
"2012/07/11 10:36","132.56","60.872","129.528","-0.02359713","33.451","1662.423","23.939","5.415","0.34623361","2.781338E21","5.325474E12","1.129276E22","213.355","25.69"
"2012/07/11 10:48","132.407","59.988","129.448","-0.02107652","33.733","1626.041","23.59","5.209","0.58542711","2.77745E21","5.253172E12","1.106936E22","213.397","22.901"
"2012/07/11 11:00","133.475","61.107","129.761","-0.01835243","33.838","1681.02","24.268","5.664","0.49993154","2.766582E21","5.249038E12","1.1430240000000001E22","207.702","19.777"
"2012/07/11 11:12","131.445","60.188","127.865","-0.02099087","34.169","1621.934","24.387","6.351","0.49385434","2.811282E21","5.420345E12","1.149806E22","213.848","22.652"
"2012/07/11 11:24","133.256","60.416","129.514","-0.02492209","33.848","1572.967","23.642","5.292","0.56542796","2.767344E21","5.360553E12","1.089398E22","213.034","26.679"
"2012/07/11 11:36","136.802","62.195","132.377","-0.01919183","32.712","1577.339","23.213","4.638","0.70594102","2.773382E21","5.393662E12","1.07504E22","213.781","20.739"
"2012/07/11 11:48","133.953","61.049","129.506","-0.01360426","33.35","1561.279","23.782","5.471","0.36968285","2.836567E21","5.505489E12","1.118004E22","213.606","14.815"
"2012/07/11 12:00","133.114","59.874","128.634","-0.02256893","33.126","1533.309","23.863","5.493","0.73506993","2.869629E21","5.763037E12","1.123225E22","226.742","24.656"
"2012/07/11 12:12","131.297","59.18","126.934","-0.02243829","33.195","1532.5","24.299","5.861","0.49971756","2.839557E21","5.591695E12","1.125075E22","214.184","23.995"
"2012/07/11 12:24","131.196","59.369","126.492","-0.01919816","33.126","1530.692","23.669","5.143","0.84908181","2.79718E21","5.445865E12","1.098743E22","210.549","20.224"
"2012/07/11 12:36","129.479","58.226","125.078","-0.02996895","33.289","1518.294","24.143","5.996","0.69271696","2.854364E21","5.57447E12","1.126542E22","213.742","32.028"
"2012/07/11 12:48","130.94","58.534","126.384","-0.02548891","33.092","1515.889","24.517","6.731","0.74363184","2.893365E21","5.534485E12","1.133615E22","213.223","27.654"
"2012/07/11 13:00","127.517","57.437","123.225","-0.01818758","32.941","1489.765","24.261","5.843","0.42322075","2.934268E21","5.667265E12","1.134259E22","220.656","19.86"
"2012/07/11 13:12","125.189","55.596","121.122","-0.02355913","33.621","1419.686","24.485","6.621","0.48336077","2.908123E21","5.606483E12","1.099192E22","210.479","25.235"
"2012/07/11 13:24","128.284","56.698","123.83","-0.0205912","33.035","1443.251","24.25","6.041","0.55362469","2.893749E21","5.620048E12","1.094628E22","213.901","22.212"
"2012/07/11 13:36","123.659","54.454","119.711","-0.01293153","33.414","1425.895","25.094","8.226","0.14324142","2.983174E21","5.703895E12","1.146417E22","214.018","14.113"
"2012/07/11 13:48","123.095","54.196","119.586","-0.02204836","33.711","1405.521","25.041","7.87","0.1898396","3.050416E21","5.916838E12","1.171661E22","219.476","24.402"
"2012/07/11 14:00","125.004","55.404","121.287","-0.0182961","33.516","1436.942","24.863","7.31","0.35186285","2.94296E21","5.719654E12","1.132972E22","214.336","19.821"
"2012/07/11 14:12","126.087","54.986","122.862","-0.02299317","32.591","1447.456","24.205","5.746","0.48528284","2.956354E21","5.576627E12","1.120693E22","211.729","25.148"
"2012/07/11 14:24","128.367","55.746","124.519","-0.01960531","32.65","1485.423","24.517","6.539","0.48882255","2.955427E21","5.642758E12","1.137267E22","217.182","21.619"
"2012/07/11 14:36","128.969","56.407","124.793","-0.02557587","33.1","1517.794","24.825","6.303","0.54009616","2.961843E21","5.797889E12","1.173741E22","222.68","28.09"
"2012/07/11 14:48","126.806","54.888","122.735","-0.02644432","32.853","1481.52","24.698","6.201","0.3858501","2.936556E21","5.751044E12","1.148641E22","221.51","28.485"
"2012/07/11 15:00","129.118","56.137","124.625","-0.0248309","32.648","1541.132","24.354","5.513","0.46158618","2.927834E21","5.579982E12","1.16948E22","217.694","26.869"
"2012/07/11 15:12","128.222","57.089","123.43","-0.02110866","33.17","1559.441","24.641","6.177","0.25380731","2.969235E21","5.626841E12","1.203669E22","216.971","23.251"
"2012/07/11 15:24","127.531","55.993","123.344","-0.02234783","32.796","1565.085","24.592","6.739","0.35122952","2.970463E21","5.66371E12","1.209065E22","216.206","24.446"
"2012/07/11 15:36","128.523","56.764","123.985","-0.02188826","32.529","1558.61","24.064","5.306","0.4971773","2.933549E21","5.577753E12","1.166391E22","217.056","23.896"
