"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/09 23:00","94.215","53.85","100.715","0.02183358","49.34","10377.81","42.991","40.078","0.13088407","1.166067E23","1.957819E14","2.667903E24","9283.354","1751.429"
"2012/07/09 23:12","94.313","53.849","100.732","0.02343119","49.384","10319.96","42.973","40.116","0.13121825","1.166406E23","1.956418E14","2.664652E24","9228.019","1876.17"
"2012/07/09 23:24","94.317","53.982","100.806","0.02281447","49.283","10337.79","42.961","40.084","0.13922453","1.163814E23","1.951932E14","2.653152E24","9283.613","1824.092"
"2012/07/09 23:36","94.274","54.013","100.797","0.02249709","49.414","10310.04","42.977","40.141","0.14176576","1.164424E23","1.96077E14","2.65626E24","9330.267","1795.783"
"2012/07/09 23:48","94.002","53.76","100.524","0.02312599","49.334","10255.02","42.9","40.093","0.14814568","1.165047E23","1.95083E14","2.648851E24","9274.337","1844.204"
"2012/07/10 00:00","93.601","53.421","100.025","0.02299299","49.417","10180.76","43.056","40.431","0.13887981","1.166054E23","1.95651E14","2.646692E24","9237.388","1832.955"
"2012/07/10 00:12","92.988","53.2","99.279","0.02325635","49.581","10128.24","43.148","40.559","0.14372286","1.16424E23","1.964652E14","2.648507E24","9209.849","1847.818"
"2012/07/10 00:24","92.816","53.171","99.049","0.02293499","49.646","10123.31","43.18","40.676","0.15585959","1.163571E23","1.95683E14","2.651844E24","9197.963","1818.665"
"2012/07/10 00:36","93.022","53.265","99.199","0.02308979","49.571","10161.26","43.094","40.45","0.14357416","1.163039E23","1.950478E14","2.648599E24","9214.687","1832.253"
"2012/07/10 00:48","92.953","53.196","99.203","0.02283597","49.591","10143.16","43.104","40.471","0.15979896","1.162057E23","1.940593E14","2.637956E24","9223.63","1813.109"
"2012/07/10 01:00","93.207","53.429","99.463","0.0225325","49.6","10163.79","43.084","40.546","0.13693488","1.161499E23","1.943527E14","2.646021E24","9236.592","1786.569"
"2012/07/10 01:12","93.38","53.394","99.483","0.02305204","49.59","10167.76","43.196","40.669","0.13759503","1.16118E23","1.938584E14","2.646406E24","9268.757","1825.713"
"2012/07/10 01:24","93.299","53.42","99.57","0.02267578","49.67","10171.29","43.196","40.754","0.13715906","1.158507E23","1.925796E14","2.64011E24","9189.278","1793.547"
"2012/07/10 01:36","92.735","53.25","98.726","0.02292063","49.735","10108.4","43.304","40.907","0.12508753","1.157868E23","1.941654E14","2.636151E24","9220.79","1812.38"
"2012/07/10 01:48","92.741","53.064","98.955","0.02243469","49.837","10127.13","43.412","41.138","0.15661645","1.156701E23","1.940042E14","2.644384E24","9231.777","1769.822"
"2012/07/10 02:00","92.67","53.274","98.626","0.0227576","49.785","10129.14","43.41","41.258","0.109185","1.156629E23","1.938403E14","2.642339E24","9251.424","1797.575"
"2012/07/10 02:12","92.687","53.185","98.464","0.02286387","49.698","10110.47","43.334","40.956","0.10599583","1.157033E23","1.924185E14","2.634166E24","9175.319","1805.528"
"2012/07/10 02:24","92.442","53.038","98.007","0.02237326","49.936","10081.69","43.571","41.356","0.12935594","1.154165E23","1.942141E14","2.642401E24","9193.181","1759.25"
"2012/07/10 02:36","92.489","53.292","98.175","0.02308021","49.911","10130.89","43.443","41.154","0.12338897","1.154378E23","1.9431E14","2.645177E24","9144.749","1818.617"
"2012/07/10 02:48","92.765","53.412","98.44","0.02342815","49.866","10143.61","43.439","41.067","0.10069263","1.154654E23","1.947915E14","2.647434E24","9247.073","1846.792"
"2012/07/10 03:00","92.758","53.294","98.29","0.0234832","49.723","10073.0","43.35","40.898","0.14191528","1.159978E23","1.964149E14","2.649084E24","9276.732","1854.614"
"2012/07/10 03:12","92.751","53.282","98.238","0.02370461","49.931","10115.16","43.481","41.209","0.16162148","1.1550080000000001E23","1.947365E14","2.651104E24","9195.256","1867.547"
"2012/07/10 03:24","92.875","53.284","98.392","0.02395808","49.924","10093.44","43.421","41.042","0.11449038","1.15781E23","1.958084E14","2.652249E24","9225.644","1892.693"
"2012/07/10 03:36","92.634","53.042","98.19","0.02387543","50.109","10075.5","43.654","41.441","0.11349458","1.15544E23","1.969031E14","2.656433E24","9236.567","1882.792"
"2012/07/10 03:48","92.918","53.327","98.409","0.02399264","50.239","10163.67","43.804","41.729","0.10459349","1.149492E23","1.968845E14","2.659958E24","9284.99","1888.67"
"2012/07/10 04:00","93.539","53.605","98.93","0.02418998","50.087","10179.79","43.641","41.541","0.12065653","1.1511680000000001E23","1.960212E14","2.660556E24","9243.406","1908.12"
"2012/07/10 04:12","93.627","53.711","99.408","0.02493559","50.272","10266.25","43.821","41.788","0.12468103","1.145594E23","1.956485E14","2.658624E24","9261.076","1964.549"
"2012/07/10 04:24","93.964","53.862","99.551","0.0250232","50.227","10263.97","43.67","41.616","0.1246938","1.145526E23","1.973665E14","2.659096E24","9311.375","1968.918"
"2012/07/10 04:36","93.851","54.016","99.488","0.02492386","50.399","10292.33","43.882","41.978","0.15224725","1.140698E23","1.97926E14","2.658845E24","9311.15","1958.827"
"2012/07/10 04:48","94.121","54.187","99.896","0.02497597","50.505","10325.92","43.956","42.149","0.15144785","1.136528E23","1.980801E14","2.650996E24","9373.264","1960.752"
