"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/11 15:48","91.042","53.722","92.973","0.02200595","53.285","9941.04","45.536","45.221","0.18703125","9.33408E22","1.664272E14","2.317412E24","7333.789","1386.705"
"2012/07/11 16:00","91.448","54.051","93.225","0.02179564","53.288","9986.601","45.689","45.4","0.18276274","9.335538E22","1.657166E14","2.322237E24","7282.734","1371.778"
"2012/07/11 16:12","91.104","54.047","92.984","0.0223714","53.5","10082.09","45.845","45.751","0.21562074","9.274657E22","1.640208E14","2.324237E24","7286.513","1402.165"
"2012/07/11 16:24","91.202","54.201","93.084","0.02192605","53.547","10094.54","45.944","45.874","0.15985812","9.259579E22","1.646327E14","2.322723E24","7307.715","1371.005"
"2012/07/11 16:36","91.372","54.661","93.264","0.02224432","53.601","10179.22","45.968","46.018","0.16998081","9.2333E22","1.646182E14","2.324459E24","7356.61","1389.456"
"2012/07/11 16:48","92.174","54.996","94.197","0.02181499","53.499","10334.79","45.902","45.958","0.20016149","9.194861E22","1.617293E14","2.323638E24","7258.462","1363.182"
"2012/07/11 17:00","92.349","55.148","94.431","0.02243182","53.51","10371.06","45.904","45.99","0.17252724","9.211256E22","1.631811E14","2.330927E24","7353.392","1405.925"
"2012/07/11 17:12","93.023","55.545","95.04","0.02259147","53.5","10504.04","45.895","46.053","0.19848317","9.174591E22","1.617375E14","2.327921E24","7321.329","1417.802"
"2012/07/11 17:24","93.26","55.96","95.135","0.02204272","53.574","10534.93","46.01","46.253","0.16645308","9.16555E22","1.624919E14","2.326749E24","7373.406","1387.077"
"2012/07/11 17:36","93.928","56.278","95.974","0.02202272","53.555","10648.42","46.027","46.272","0.16536449","9.153278E22","1.61105E14","2.325158E24","7327.087","1392.235"
"2012/07/11 17:48","94.031","56.251","96.216","0.0226724","53.683","10692.98","46.063","46.507","0.17268623","9.15399E22","1.620205E14","2.330727E24","7403.978","1439.735"
"2012/07/11 18:00","94.303","56.519","96.704","0.02175936","53.623","10819.62","46.027","46.349","0.17227627","9.138899E22","1.604428E14","2.332193E24","7407.143","1387.819"
"2012/07/11 18:12","94.807","56.468","97.377","0.02258948","53.595","10898.59","46.005","46.444","0.16223864","9.155231E22","1.608612E14","2.338866E24","7453.608","1449.619"
"2012/07/11 18:24","95.546","57.073","98.266","0.02285492","53.449","11030.53","45.937","46.352","0.20939578","9.146958E22","1.614783E14","2.34203E24","7544.319","1471.501"
"2012/07/11 18:36","96.158","57.199","99.093","0.02275475","53.256","11103.1","45.739","46.092","0.19694991","9.164938E22","1.619057E14","2.34172E24","7593.459","1471.876"
"2012/07/11 18:48","95.927","57.101","99.147","0.02320247","53.303","11140.99","45.832","46.018","0.1882361","9.167841E22","1.62379E14","2.346307E24","7596.079","1503.753"
"2012/07/11 19:00","96.58","57.135","100.119","0.02297369","53.11","11241.32","45.678","45.895","0.1880566","9.171165E22","1.622892E14","2.350716E24","7656.984","1492.947"
"2012/07/11 19:12","97.2","57.393","100.937","0.02286895","53.025","11285.42","45.635","45.849","0.23971598","9.182723E22","1.638632E14","2.352939E24","7704.294","1491.405"
"2012/07/11 19:24","97.218","57.143","101.103","0.0232677","52.796","11202.31","45.473","45.651","0.21143039","9.227436E22","1.652791E14","2.348793E24","7798.177","1522.45"
"2012/07/11 19:36","97.22","56.898","101.196","0.02349649","52.585","11127.07","45.244","45.19","0.21027951","9.267192E22","1.667351E14","2.348148E24","7807.103","1541.523"
"2012/07/11 19:48","97.091","56.447","100.956","0.02243164","52.395","10930.11","45.033","44.833","0.18455437","9.368988E22","1.705974E14","2.356663E24","7907.67","1480.88"
"2012/07/11 20:00","96.687","56.015","100.51","0.02328903","52.395","10764.48","45.035","44.588","0.21185729","9.437333E22","1.734397E14","2.367899E24","7993.243","1541.998"
"2012/07/11 20:12","96.341","55.619","100.123","0.02313522","52.448","10568.94","45.2","44.835","0.22216232","9.526281E22","1.762211E14","2.377436E24","7973.707","1538.786"
"2012/07/11 20:24","91.659","53.674","94.694","0.02270516","53.322","9377.227","46.754","47.08","0.21198623","9.869704E22","2.112813E14","2.412991E24","8451.155","1525.493"
