"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle fro Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2012/07/12 23:00","96.613","55.422","99.042","0.01536746","51.426","10803.47","44.216","43.194","0.16295815","9.475211E22","1.626628E14","2.369444E24","7316.437","1028.241"
"2012/07/12 23:12","96.708","55.586","99.125","0.0157266","51.462","10885.08","44.279","43.295","0.1514833","9.458321E22","1.627338E14","2.372918E24","7343.626","1053.042"
"2012/07/12 23:24","97.249","55.806","99.729","0.01537872","51.224","10958.63","44.039","42.848","0.14037889","9.459768E22","1.620097E14","2.36958E24","7336.224","1031.966"
"2012/07/12 23:36","97.344","56.057","99.833","0.01546883","51.379","10992.36","44.166","43.016","0.13451886","9.435857E22","1.627975E14","2.369502E24","7372.708","1037.936"
"2012/07/12 23:48","97.397","56.019","99.976","0.01588352","51.405","11004.18","44.269","43.174","0.15929085","9.422986E22","1.621032E14","2.364814E24","7361.338","1066.245"
"2012/07/13 00:00","97.642","56.103","100.328","0.0161553","51.372","11065.19","44.214","43.158","0.17750858","9.400329E22","1.620334E14","2.362848E24","7346.974","1083.336"
"2012/07/13 00:12","97.977","56.313","100.726","0.01613279","51.44","11153.91","44.26","43.474","0.1790867","9.387117E22","1.611813E14","2.366196E24","7334.604","1083.506"
"2012/07/13 00:24","98.159","56.427","100.727","0.01581917","51.434","11124.26","44.251","43.321","0.16274998","9.381378E22","1.623146E14","2.36462E24","7318.663","1062.721"
"2012/07/13 00:36","98.42","56.463","101.147","0.01615245","51.394","11154.74","44.306","43.166","0.19578095","9.39912E22","1.634363E14","2.366386E24","7391.901","1087.998"
"2012/07/13 00:48","98.5","56.592","101.244","0.01572489","51.44","11139.38","44.336","43.322","0.18306208","9.397276E22","1.635044E14","2.36193E24","7356.127","1060.231"
"2012/07/13 01:00","98.409","56.423","101.079","0.01515257","51.269","11085.69","44.141","42.953","0.18872871","9.420449E22","1.62329E14","2.350811E24","7350.749","1023.685"
"2012/07/13 01:12","98.449","56.427","101.298","0.01571796","51.316","11173.36","44.225","43.251","0.15214007","9.403239E22","1.619766E14","2.361984E24","7340.952","1061.275"
"2012/07/13 01:24","98.643","56.527","101.513","0.01615299","51.339","11186.3","44.192","43.215","0.1602229","9.404824E22","1.626924E14","2.360039E24","7400.343","1092.429"
"2012/07/13 01:36","98.29","56.347","101.205","0.01598955","51.392","11140.29","44.285","43.26","0.19677231","9.431777E22","1.632918E14","2.365674E24","7400.953","1084.184"
"2012/07/13 01:48","98.462","56.458","101.374","0.01539777","51.423","11156.92","44.339","43.306","0.15932125","9.431314E22","1.638179E14","2.366271E24","7452.154","1044.972"
"2012/07/13 02:00","98.419","56.274","101.268","0.01504389","51.447","11088.45","44.294","43.185","0.15648867","9.459433E22","1.654562E14","2.367213E24","7463.584","1022.434"
"2012/07/13 02:12","98.504","56.284","101.375","0.01515444","51.347","11065.99","44.267","43.174","0.20530723","9.472712E22","1.646941E14","2.364343E24","7487.54","1031.033"
"2012/07/13 02:24","97.865","56.019","100.747","0.01499958","51.435","11079.7","44.24","43.175","0.20005347","9.450326E22","1.633105E14","2.360357E24","7422.827","1019.523"
"2012/07/13 02:36","98.071","56.027","100.784","0.015093","51.404","11039.28","44.294","43.249","0.17743716","9.476818E22","1.62338E14","2.360321E24","7389.714","1026.127"
"2012/07/13 02:48","97.648","55.913","100.349","0.01510484","51.414","10957.21","44.303","43.254","0.16241747","9.517323E22","1.634181E14","2.368284E24","7336.615","1028.906"
"2012/07/13 03:00","98.034","56.013","100.907","0.01515433","51.392","11020.89","44.155","43.058","0.15932295","9.504954E22","1.631628E14","2.367864E24","7359.916","1031.741"
"2012/07/13 03:12","97.825","55.918","100.574","0.0151525","51.377","10940.08","44.21","43.121","0.16170125","9.541341E22","1.645155E14","2.369593E24","7412.691","1032.705"
"2012/07/13 03:24","97.684","55.81","100.254","0.01524277","51.256","10930.98","44.077","42.989","0.14982653","9.532857E22","1.640814E14","2.366591E24","7402.491","1036.263"
"2012/07/13 03:36","97.565","55.668","100.255","0.01450539","51.178","10876.53","44.018","42.896","0.15428039","9.557789E22","1.645281E14","2.367787E24","7412.359","985.547"
"2012/07/13 03:48","97.144","55.325","99.807","0.01375041","51.08","10765.16","43.961","42.805","0.16404793","9.593108E22","1.639511E14","2.357026E24","7412.171","936.232"
"2012/07/13 04:00","96.609","55.17","99.42","0.01330601","51.145","10700.51","44.065","43.015","0.16823648","9.587626E22","1.634467E14","2.35178E24","7387.301","904.973"
"2012/07/13 04:12","96.225","54.764","99.079","0.01421745","51.166","10632.93","44.091","42.801","0.1735912","9.618757E22","1.645856E14","2.360734E24","7355.189","966.429"
"2012/07/13 04:24","95.921","54.569","98.647","0.01385441","51.055","10543.35","43.938","42.611","0.19073693","9.638177E22","1.645672E14","2.352357E24","7321.773","941.008"
"2012/07/13 04:36","95.664","54.283","98.346","0.01382333","50.978","10503.75","43.908","42.684","0.19084026","9.65213E22","1.643446E14","2.356356E24","7326.125","937.214"
"2012/07/13 04:48","95.288","53.741","98.307","0.01437463","50.923","10384.33","43.858","42.442","0.16923229","9.707363E22","1.663493E14","2.36149E24","7335.808","974.964"
